video_path,source_dataset,source_video_id,original_split,label
..\data\raw\violentflows\movies\3\NonViolence\football_crowds_cheering__Totally_Stupid_Footballers_Series_1_Episode_5_An_Ending_With_A_H.avi,Violent-Flows,football_crowds_cheering__Totally_Stupid_Footballers_Series_1_Episode_5_An_Ending_With_A_H,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds_cheering__World_Cup_2010_Korea_vs_Uruguay_Han_River_Seoul_Korea_Ties_Game_.avi,Violent-Flows,football_crowds_cheering__World_Cup_2010_Korea_vs_Uruguay_Han_River_Seoul_Korea_Ties_Game_,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds__Anglia_News_Sport_Soccer_Football_FIFA_South_Africa_World_Cup_2010_The_Vuvuzela__anglianewseast__3JrtWmyk-Do.avi,Violent-Flows,football_crowds__Anglia_News_Sport_Soccer_Football_FIFA_South_Africa_World_Cup_2010_The_Vuvuzela__anglianewseast__3JrtWmyk-Do,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds__ASB_SHOW_HOMECOMING_VIDEO_2010__deweesbrofilms__RUAVfS2OyX0.avi,Violent-Flows,football_crowds__ASB_SHOW_HOMECOMING_VIDEO_2010__deweesbrofilms__RUAVfS2OyX0,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds__Egypt_2_0_Algeria_World_Cup_2010__Azariful__joItnDgUGUc.avi,Violent-Flows,football_crowds__Egypt_2_0_Algeria_World_Cup_2010__Azariful__joItnDgUGUc,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds__Inside_the_Iowa_Spirit_Squads__uimediaproduction__V365Mro2t88.avi,Violent-Flows,football_crowds__Inside_the_Iowa_Spirit_Squads__uimediaproduction__V365Mro2t88,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\football_crowds__Love_for_the_local_game__NTVKenya__52tfgLRJ2TA.avi,Violent-Flows,football_crowds__Love_for_the_local_game__NTVKenya__52tfgLRJ2TA,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\stadium_crowds__2010_Probowl__SuperBowlWayne64__5aG92ySPbag.avi,Violent-Flows,stadium_crowds__2010_Probowl__SuperBowlWayne64__5aG92ySPbag,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\stadium_crowds__BullDOgs_SoNG_aNd_VidEO_REMixed_NRL_CHAMPIONS_remix_of_BLue_WhiT.avi,Violent-Flows,stadium_crowds__BullDOgs_SoNG_aNd_VidEO_REMixed_NRL_CHAMPIONS_remix_of_BLue_WhiT,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\stadium_crowds__Egypt_2_0_Algeria_World_Cup_2010__Azariful__joItnDgUGUc.avi,Violent-Flows,stadium_crowds__Egypt_2_0_Algeria_World_Cup_2010__Azariful__joItnDgUGUc,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\stadium_crowds__Inside_the_Iowa_Spirit_Squads__uimediaproduction__V365Mro2t88.avi,Violent-Flows,stadium_crowds__Inside_the_Iowa_Spirit_Squads__uimediaproduction__V365Mro2t88,3,nonviolence
..\data\raw\violentflows\movies\3\NonViolence\stadium_crowds__MASSIVE_mexican_Wave_at_state_of_origin_game_2_2010__MELfunkshun.avi,Violent-Flows,stadium_crowds__MASSIVE_mexican_Wave_at_state_of_origin_game_2_2010__MELfunkshun,3,nonviolence
..\data\raw\violentflows\movies\3\Violence\audience_violence__Riot_police_attack_peaceful_protesters_at_G20_Climate_Camp__bristlekrs__t244-zEENSs.avi,Violent-Flows,audience_violence__Riot_police_attack_peaceful_protesters_at_G20_Climate_Camp__bristlekrs__t244-zEENSs,3,violence
..\data\raw\violentflows\movies\3\Violence\balcony_football_violence__British_Football_Hooligans_Mix_1__MorningGlory1997__pn6CNLi3UhA.avi,Violent-Flows,balcony_football_violence__British_Football_Hooligans_Mix_1__MorningGlory1997__pn6CNLi3UhA,3,violence
..\data\raw\violentflows\movies\3\Violence\balcony_football_violence__Football_Violence_Gais_AIK_2005__spliffpolitics__e4xiTNkfN0U.avi,Violent-Flows,balcony_football_violence__Football_Violence_Gais_AIK_2005__spliffpolitics__e4xiTNkfN0U,3,violence
..\data\raw\violentflows\movies\3\Violence\crowd_violence__Violence_At_Upton_Park_25_08_09__JunaidNixamani__MgXe0isUnSg.avi,Violent-Flows,crowd_violence__Violence_At_Upton_Park_25_08_09__JunaidNixamani__MgXe0isUnSg,3,violence
..\data\raw\violentflows\movies\3\Violence\fans_violence__Football_Violence_From_England_And_Netherlands__spliffpolitics__anRuF6MBO-s.avi,Violent-Flows,fans_violence__Football_Violence_From_England_And_Netherlands__spliffpolitics__anRuF6MBO-s,3,violence
..\data\raw\violentflows\movies\3\Violence\fans_violence__Violence_after_bball_game__shlomipr__WSFdO3em2I8.avi,Violent-Flows,fans_violence__Violence_after_bball_game__shlomipr__WSFdO3em2I8,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__ardcore_hooligans__bigmunro60__9tkj8gtIoNM.avi,Violent-Flows,football_violence__ardcore_hooligans__bigmunro60__9tkj8gtIoNM,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__A_Town_Called_Football_by_Nil_Satis__louderthanyourface__Ptvoh4L_FxY.avi,Violent-Flows,football_violence__A_Town_Called_Football_by_Nil_Satis__louderthanyourface__Ptvoh4L_FxY,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Brutal_fight_of_the_hooligans_in_Europe__CocaineBaron__ctbwtUZfhY4.avi,Violent-Flows,football_violence__Brutal_fight_of_the_hooligans_in_Europe__CocaineBaron__ctbwtUZfhY4,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Football_Hooligans_Carlisle_v_Preston_1993__prestonparasoccer__JfLHSqKm9zg.avi,Violent-Flows,football_violence__Football_Hooligans_Carlisle_v_Preston_1993__prestonparasoccer__JfLHSqKm9zg,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Football_Hooligans_Finland_v_Russia_World_Cup_Qualifier_June_2009__lancashirelads__SmxsnplMtb8.avi,Violent-Flows,football_violence__Football_Hooligans_Finland_v_Russia_World_Cup_Qualifier_June_2009__lancashirelads__SmxsnplMtb8,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Football_hooligans_Watford_Luton_2002__MrSmasherlad__ClZOLHYj_7Y.avi,Violent-Flows,football_violence__Football_hooligans_Watford_Luton_2002__MrSmasherlad__ClZOLHYj_7Y,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Football_Violence_Gais_AIK_2005__spliffpolitics__e4xiTNkfN0U.avi,Violent-Flows,football_violence__Football_Violence_Gais_AIK_2005__spliffpolitics__e4xiTNkfN0U,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Football_violence__lamufle__ucUm3sb39Cs.avi,Violent-Flows,football_violence__Football_violence__lamufle__ucUm3sb39Cs,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__FUCK_YOU_FOOTBALL_HOOLIGANS_RUSSIA_and_UKRAINE_part1__W00FAM__DB.avi,Violent-Flows,football_violence__FUCK_YOU_FOOTBALL_HOOLIGANS_RUSSIA_and_UKRAINE_part1__W00FAM__DB,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__HOOLIGANS__mscs01__YWE3lKNm8aA.avi,Violent-Flows,football_violence__HOOLIGANS__mscs01__YWE3lKNm8aA,3,violence
..\data\raw\violentflows\movies\3\Violence\football_violence__Violence_and_fascism_in_Ukrainian_football__soroktri43__eG8qryFn.avi,Violent-Flows,football_violence__Violence_and_fascism_in_Ukrainian_football__soroktri43__eG8qryFn,3,violence
..\data\raw\violentflows\movies\3\Violence\group_violence__group_violence__football_violence__aliiie__qfKD35PYwok.avi,Violent-Flows,group_violence__group_violence__football_violence__aliiie__qfKD35PYwok,3,violence
..\data\raw\violentflows\movies\3\Violence\Hooligans_violence__Croatia_Hooligans__EXB04__JQrSRtqoU_I.avi,Violent-Flows,Hooligans_violence__Croatia_Hooligans__EXB04__JQrSRtqoU_I,3,violence
..\data\raw\violentflows\movies\3\Violence\Hooligans_violence__Football_Hooligans_Carlisle_v_Preston_1993__prestonparasoccer__J.avi,Violent-Flows,Hooligans_violence__Football_Hooligans_Carlisle_v_Preston_1993__prestonparasoccer__J,3,violence
..\data\raw\violentflows\movies\3\Violence\Hooligans_violence__Football_Hooligans_Finland_v_Russia_World_Cup_Qualifier_June_2009__lancashirelads__SmxsnplMtb8.avi,Violent-Flows,Hooligans_violence__Football_Hooligans_Finland_v_Russia_World_Cup_Qualifier_June_2009__lancashirelads__SmxsnplMtb8,3,violence
..\data\raw\violentflows\movies\3\Violence\Hooligans_violence__FOOTBALL_HOOLIGANS_WEST_HAM_v_MILLWALL_AUGUST_2009_LONGER_VERSIO.avi,Violent-Flows,Hooligans_violence__FOOTBALL_HOOLIGANS_WEST_HAM_v_MILLWALL_AUGUST_2009_LONGER_VERSIO,3,violence
..\data\raw\violentflows\movies\3\Violence\Hooligans_violence__Hooligans_war_in_Russian_vk__artemorlik__6UNj6fEgz8U.avi,Violent-Flows,Hooligans_violence__Hooligans_war_in_Russian_vk__artemorlik__6UNj6fEgz8U,3,violence
..\data\raw\violentflows\movies\3\Violence\soccer_violence__HOOLIGANS__mscs01__YWE3lKNm8aA.avi,Violent-Flows,soccer_violence__HOOLIGANS__mscs01__YWE3lKNm8aA,3,violence
..\data\raw\violentflows\movies\3\Violence\soccer_violence__Soccer_Hooligans_Clash_Unbelievable_Rumble__OrionEdWood__8DCP_E_J8A0.avi,Violent-Flows,soccer_violence__Soccer_Hooligans_Clash_Unbelievable_Rumble__OrionEdWood__8DCP_E_J8A0,3,violence
..\data\raw\violentflows\movies\4\NonViolence\balcony_football__Seoul_vs_Dae_Gu_Futbol_Roman_Candles__JOECORE__bbpgvaM2sxs.avi,Violent-Flows,balcony_football__Seoul_vs_Dae_Gu_Futbol_Roman_Candles__JOECORE__bbpgvaM2sxs,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Buddy_kicks_100_goals_Hawthorn_vs_Carlton__Greaperman__BlUgh2qDj.avi,Violent-Flows,football_crowds_cheering__Buddy_kicks_100_goals_Hawthorn_vs_Carlton__Greaperman__BlUgh2qDj,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Cheering_in_the_dawg_pack_as_game_gets_under_way__hometownkid__p.avi,Violent-Flows,football_crowds_cheering__Cheering_in_the_dawg_pack_as_game_gets_under_way__hometownkid__p,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Drill_Team_cheering_2_9_24_09__GHSClassOf09__qX4tQ1OHw3c.avi,Violent-Flows,football_crowds_cheering__Drill_Team_cheering_2_9_24_09__GHSClassOf09__qX4tQ1OHw3c,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Hamburg_Fan_Party_Opening_Match_World_Cup_2006__Dee162__6ROznW9c.avi,Violent-Flows,football_crowds_cheering__Hamburg_Fan_Party_Opening_Match_World_Cup_2006__Dee162__6ROznW9c,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Jaguars_vs_Broncos_in_HD__misspfaff__LPM8ONCnh2g.avi,Violent-Flows,football_crowds_cheering__Jaguars_vs_Broncos_in_HD__misspfaff__LPM8ONCnh2g,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__larson_is_welcomed_to_OT__mc4566__sBVBkxmK3VY.avi,Violent-Flows,football_crowds_cheering__larson_is_welcomed_to_OT__mc4566__sBVBkxmK3VY,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Scenes_from_Friday_s_ESPN_College_Game_Day_at_UK__UKSGREAT__dXA5.avi,Violent-Flows,football_crowds_cheering__Scenes_from_Friday_s_ESPN_College_Game_Day_at_UK__UKSGREAT__dXA5,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Spartans_What_Is_Your_Profession_Chant__PaulWaLL4EvR__KeWNYvvINZ.avi,Violent-Flows,football_crowds_cheering__Spartans_What_Is_Your_Profession_Chant__PaulWaLL4EvR__KeWNYvvINZ,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Sunderland_Goal_against_Wigan__adamfearman__yXSc-kCWBjY.avi,Violent-Flows,football_crowds_cheering__Sunderland_Goal_against_Wigan__adamfearman__yXSc-kCWBjY,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Vanier_Cup_2009_Queen_s_Gaels_vs_Calgary_Dinos_HD__Treps___J5TDF.avi,Violent-Flows,football_crowds_cheering__Vanier_Cup_2009_Queen_s_Gaels_vs_Calgary_Dinos_HD__Treps___J5TDF,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds_cheering__Varsity_Football_Conestoga_at_Ridley__Varsity365__wR3tNpXRcYg.avi,Violent-Flows,football_crowds_cheering__Varsity_Football_Conestoga_at_Ridley__Varsity365__wR3tNpXRcYg,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds__HARRY_KEWELL_SCORES_CROWD_GO_NUTS__phillipstama__K7qlpU7tMhQ.avi,Violent-Flows,football_crowds__HARRY_KEWELL_SCORES_CROWD_GO_NUTS__phillipstama__K7qlpU7tMhQ,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds__Maracana_Football_Crowd_Atmosphere__thetravelmap__xfi3rvFKIPU.avi,Violent-Flows,football_crowds__Maracana_Football_Crowd_Atmosphere__thetravelmap__xfi3rvFKIPU,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds__rangers_v_celtic__Milneadona__OOWpL4wKIAA.avi,Violent-Flows,football_crowds__rangers_v_celtic__Milneadona__OOWpL4wKIAA,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\football_crowds__Spain_World_Cup_team_receives_hero_s_welcome__timesofearth__Pz3z.avi,Violent-Flows,football_crowds__Spain_World_Cup_team_receives_hero_s_welcome__timesofearth__Pz3z,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Azan_el_Maghrib_to_calm_the_crowds_in_Cairo_stadium_Egypt_14_nov.avi,Violent-Flows,stadium_crowds__Azan_el_Maghrib_to_calm_the_crowds_in_Cairo_stadium_Egypt_14_nov,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__FBR_Open_16th_Hole_Highlights__TheFBROpen__zJHVTcnGzcI.avi,Violent-Flows,stadium_crowds__FBR_Open_16th_Hole_Highlights__TheFBROpen__zJHVTcnGzcI,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Feel_the_buzz_of_Croke_Park__DiscoverGAA__bCYSflQwc7o.avi,Violent-Flows,stadium_crowds__Feel_the_buzz_of_Croke_Park__DiscoverGAA__bCYSflQwc7o,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Fulltime_at_Scottish_Cup_Final_Hampden_2010__tattoosyke__7JhKy66.avi,Violent-Flows,stadium_crowds__Fulltime_at_Scottish_Cup_Final_Hampden_2010__tattoosyke__7JhKy66,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__HARRY_KEWELL_SCORES_CROWD_GO_NUTS__phillipstama__K7qlpU7tMhQ.avi,Violent-Flows,stadium_crowds__HARRY_KEWELL_SCORES_CROWD_GO_NUTS__phillipstama__K7qlpU7tMhQ,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Maracana_Football_Crowd_Atmosphere__thetravelmap__xfi3rvFKIPU.avi,Violent-Flows,stadium_crowds__Maracana_Football_Crowd_Atmosphere__thetravelmap__xfi3rvFKIPU,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Rutgers_tackles_traffic__tvjersey__j623HU58M8U.avi,Violent-Flows,stadium_crowds__Rutgers_tackles_traffic__tvjersey__j623HU58M8U,4,nonviolence
..\data\raw\violentflows\movies\4\NonViolence\stadium_crowds__Yankee_Stadium_wave_5_2_08__NYlightning__g_CJ1A636kg.avi,Violent-Flows,stadium_crowds__Yankee_Stadium_wave_5_2_08__NYlightning__g_CJ1A636kg,4,nonviolence
..\data\raw\violentflows\movies\4\Violence\balcony_football_violence__Football_Hooligans_Leeds_v_Wolves_2005__MorningGlory1997__f66MTrNLPL0.avi,Violent-Flows,balcony_football_violence__Football_Hooligans_Leeds_v_Wolves_2005__MorningGlory1997__f66MTrNLPL0,4,violence
..\data\raw\violentflows\movies\4\Violence\balcony_football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg.avi,Violent-Flows,balcony_football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg,4,violence
..\data\raw\violentflows\movies\4\Violence\balcony_football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_2__MorningGlory1997__1XbY1Sr2Obw.avi,Violent-Flows,balcony_football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_2__MorningGlory1997__1XbY1Sr2Obw,4,violence
..\data\raw\violentflows\movies\4\Violence\crowd_violence__Crowd_Violence_Control_techniques__mackevster__wkva5YERsRg.avi,Violent-Flows,crowd_violence__Crowd_Violence_Control_techniques__mackevster__wkva5YERsRg,4,violence
..\data\raw\violentflows\movies\4\Violence\crowd_violence__FooTBaLL_Violence__dyster8__iN4kiCHg2S4.avi,Violent-Flows,crowd_violence__FooTBaLL_Violence__dyster8__iN4kiCHg2S4,4,violence
..\data\raw\violentflows\movies\4\Violence\crowd_violence__Rostock_Anti_G8_Demo_Police_Violence__erikaransom__f185olt6W4I.avi,Violent-Flows,crowd_violence__Rostock_Anti_G8_Demo_Police_Violence__erikaransom__f185olt6W4I,4,violence
..\data\raw\violentflows\movies\4\Violence\fans_violence__English_Hooligans_vs_Turkey_Ultras__Vandal83__J8S2-pGz8ao.avi,Violent-Flows,fans_violence__English_Hooligans_vs_Turkey_Ultras__Vandal83__J8S2-pGz8ao,4,violence
..\data\raw\violentflows\movies\4\Violence\fans_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg.avi,Violent-Flows,fans_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg,4,violence
..\data\raw\violentflows\movies\4\Violence\football_violence__Football_Hooligans_Leeds_v_Wolves_2005__MorningGlory1997__f66MTrNLPL0.avi,Violent-Flows,football_violence__Football_Hooligans_Leeds_v_Wolves_2005__MorningGlory1997__f66MTrNLPL0,4,violence
..\data\raw\violentflows\movies\4\Violence\football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg.avi,Violent-Flows,football_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg,4,violence
..\data\raw\violentflows\movies\4\Violence\football_violence__project_d_football_violence__henkiejwt__MFDeI2bK2Pk.avi,Violent-Flows,football_violence__project_d_football_violence__henkiejwt__MFDeI2bK2Pk,4,violence
..\data\raw\violentflows\movies\4\Violence\Hooligans_violence__Football_Hooligans_Preston_V_Bradford_2003__eliteborg__NLtW_TzoQm4.avi,Violent-Flows,Hooligans_violence__Football_Hooligans_Preston_V_Bradford_2003__eliteborg__NLtW_TzoQm4,4,violence
..\data\raw\violentflows\movies\4\Violence\Hooligans_violence__FUCK_YOU_FOOTBALL_HOOLIGANS_RUSSIA_and_UKRAINE_part1__W00FAM__DB9PSdrfulE.avi,Violent-Flows,Hooligans_violence__FUCK_YOU_FOOTBALL_HOOLIGANS_RUSSIA_and_UKRAINE_part1__W00FAM__DB9PSdrfulE,4,violence
..\data\raw\violentflows\movies\4\Violence\Hooligans_violence__Hooligans_Untold_Story_Part_2__UltrasHooligansFilms__BXBtZwzv3EI.avi,Violent-Flows,Hooligans_violence__Hooligans_Untold_Story_Part_2__UltrasHooligansFilms__BXBtZwzv3EI,4,violence
..\data\raw\violentflows\movies\4\Violence\Hooligans_violence__Koudlam_See_you_All__panrecord__nFWgiZxnz7o.avi,Violent-Flows,Hooligans_violence__Koudlam_See_you_All__panrecord__nFWgiZxnz7o,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__Chinese_kungfu_soccer__crazyzibe__Gsrc7AXC_kI.avi,Violent-Flows,soccer_violence__Chinese_kungfu_soccer__crazyzibe__Gsrc7AXC_kI,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__Football_Hooligans_Preston_North_End_Mix__prestonparasoccer__qwr.avi,Violent-Flows,soccer_violence__Football_Hooligans_Preston_North_End_Mix__prestonparasoccer__qwr,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__Football_riots__madlu__OpgL3ZlF-gg.avi,Violent-Flows,soccer_violence__Football_riots__madlu__OpgL3ZlF-gg,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__FOOTBALL_WARS__negronera18__JRyQYbq9Zr4.avi,Violent-Flows,soccer_violence__FOOTBALL_WARS__negronera18__JRyQYbq9Zr4,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__hu_hu_hu_hooligans__misom0000__w_p6cBeTHkg.avi,Violent-Flows,soccer_violence__hu_hu_hu_hooligans__misom0000__w_p6cBeTHkg,4,violence
..\data\raw\violentflows\movies\4\Violence\soccer_violence__SCC_gets_owned_by_real_football_fans__JayFCAK47__32N5pojPfV8.avi,Violent-Flows,soccer_violence__SCC_gets_owned_by_real_football_fans__JayFCAK47__32N5pojPfV8,4,violence
..\data\raw\violentflows\movies\4\Violence\stadium_violence__Panathinaikos_Olympiakos_96_97_riots__GWF13__xW_LC_siwQo.avi,Violent-Flows,stadium_violence__Panathinaikos_Olympiakos_96_97_riots__GWF13__xW_LC_siwQo,4,violence
..\data\raw\violentflows\movies\4\Violence\stadium_violence__soccer_riot_compilation__qqcolaman__URwiZLZipeg.avi,Violent-Flows,stadium_violence__soccer_riot_compilation__qqcolaman__URwiZLZipeg,4,violence
..\data\raw\violentflows\movies\4\Violence\stadium_violence__stadium_violence__Barras_Argentinas__alebb77__en5llVbjq20.avi,Violent-Flows,stadium_violence__stadium_violence__Barras_Argentinas__alebb77__en5llVbjq20,4,violence
..\data\raw\violentflows\movies\5\NonViolence\football_crowds_cheering__Alabama_vs_San_Jose_State__marlincaddell__RqdBKczKyA4.avi,Violent-Flows,football_crowds_cheering__Alabama_vs_San_Jose_State__marlincaddell__RqdBKczKyA4,5,nonviolence
..\data\raw\violentflows\movies\5\NonViolence\football_crowds_cheering__Cougar_Football__montanhaf100__tZMx6fr49H0.avi,Violent-Flows,football_crowds_cheering__Cougar_Football__montanhaf100__tZMx6fr49H0,5,nonviolence
